STATION,STATION_NAME,DATE,CLDD,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19970401,0,3122,0,0,0,11,5,2,0,180,0,525,13,244,-56,132,26,79
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19970501,26,1688,0,0,0,0,7,0,0,124,0,515,0,289,22,182,77,129
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19970601,1095,203,4,0,0,0,8,3,0,216,0,833,0,356,94,267,159,213
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19970701,1791,30,10,0,0,0,5,2,1,262,0,628,0,372,122,291,188,240
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19970801,1076,5,3,0,0,0,7,4,3,505,0,1446,0,344,128,260,175,218
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19970901,501,269,0,0,0,0,4,1,1,279,0,472,0,311,94,239,143,191
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19971001,324,2061,0,0,0,2,5,1,1,378,0,641,0,317,-22,177,77,127
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19971101,0,4610,0,2,0,15,7,1,0,175,102,489,125,139,-89,61,-2,29
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19971201,0,5656,0,8,0,27,5,1,0,152,76,462,195,106,-106,26,-25,1
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19980101,0,5993,0,14,0,25,8,2,0,249,152,865,240,139,-167,22,-42,-10
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19980201,0,3932,0,0,0,11,6,2,0,208,25,593,0,172,-22,74,11,43
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19980301,54,4475,0,4,0,20,8,5,1,358,279,1271,326,261,-133,76,5,40
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19980401,0,2273,0,0,0,1,9,2,0,173,0,937,0,244,-6,154,61,107
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19980501,678,414,3,0,0,0,9,3,1,511,0,1165,0,333,89,245,138,192
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19980601,1298,319,5,0,0,0,9,3,2,312,0,1166,0,361,67,267,164,216
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19980701,1939,0,5,0,0,0,4,1,0,246,0,422,0,356,167,292,199,246
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19980801,1844,0,2,0,0,0,8,2,2,551,0,1485,0,339,161,287,198,242
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19980901,1006,99,3,0,0,0,6,2,1,892,0,1338,0,344,100,263,163,213
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19981001,46,1466,0,0,0,0,7,2,1,366,0,969,0,267,22,184,91,137
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19981101,0,3123,0,0,0,4,4,1,0,213,0,478,8,206,-28,119,39,79
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19981201,0,4962,0,6,0,22,1,1,1,351,25,418,48,206,-167,66,-20,23
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19990101,0,7084,0,16,6,27,8,3,0,244,533,1046,812,111,-261,-6,-85,-46
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19990201,0,4433,0,2,0,18,5,0,0,66,51,330,53,217,-89,66,-17,25
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19990301,0,4583,0,4,0,21,5,0,0,119,330,384,436,233,-72,78,-8,35
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19990401,15,2112,0,0,0,0,11,4,4,381,0,1728,0,256,28,159,67,113
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19990501,525,544,0,0,0,0,7,4,1,269,0,1103,0,311,61,236,128,182
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19990601,1525,112,7,0,0,0,10,4,2,478,0,1649,0,344,106,277,183,230
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19990701,2815,0,16,0,0,0,4,3,2,394,0,892,0,400,150,323,225,274
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19990801,1357,0,2,0,0,0,6,1,0,142,0,571,0,333,139,270,183,227
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19990901,654,382,4,0,0,0,4,1,1,391,0,600,0,344,67,252,132,192
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19991001,41,1716,0,0,0,1,1,1,0,191,0,258,0,272,-11,183,74,129
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19991101,6,2885,0,0,0,5,3,0,0,79,0,168,0,250,-44,140,35,87
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19991201,0,5635,0,9,0,25,6,3,0,241,76,793,123,150,-161,40,-38,1
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20000101,0,6582,0,18,2,26,8,0,0,94,254,398,407,161,-189,8,-67,-29
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20000201,0,4623,0,5,0,20,3,2,0,163,229,356,196,228,-117,64,-17,24
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20000301,23,3280,0,0,0,14,4,0,0,79,0,299,0,261,-50,131,25,78
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20000401,0,2618,0,0,0,5,7,5,2,323,25,1205,48,250,-17,148,43,96
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20000501,509,662,0,0,0,0,11,5,3,287,0,1647,0,306,56,229,127,178
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20000601,996,190,3,0,0,0,9,6,1,287,0,1222,0,328,78,260,160,210
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20000701,1452,0,1,0,0,0,7,3,0,249,0,1035,0,322,133,273,187,230
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20000801,1748,0,3,0,0,0,5,2,2,333,0,810,0,344,144,285,193,239
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20000901,828,425,5,0,0,0,8,2,1,1057,0,1575,0,344,61,248,145,196
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20001001,147,1321,0,0,0,1,5,1,0,218,0,494,5,289,-6,196,95,145
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20001101,12,4300,0,3,0,15,5,2,0,234,0,675,23,239,-89,75,5,40
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20001201,0,7969,0,23,8,30,7,1,1,348,508,739,1049,33,-217,-33,-115,-74
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20010101,0,6617,0,18,0,28,4,1,0,165,406,316,52,61,-139,1,-62,-30
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20010201,0,5742,0,11,1,26,4,3,1,345,25,821,75,139,-178,21,-65,-22
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20010301,0,4980,0,2,0,25,4,1,0,160,127,410,168,139,-83,66,-21,22
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20010401,94,1773,0,0,0,4,8,2,0,183,0,847,15,306,-11,185,69,127
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20010501,454,874,2,0,0,0,12,2,1,378,0,1155,0,328,50,221,118,169
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20010601,1228,372,4,0,0,0,4,2,0,191,0,611,0,339,89,261,162,212
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20010701,2074,0,11,0,0,0,5,2,1,465,0,889,0,361,128,299,201,250
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20010801,1739,0,6,0,0,0,12,4,2,909,0,1860,0,350,150,282,196,239
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20010901,417,495,0,0,0,0,7,5,0,211,0,991,0,317,61,225,135,180
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20011001,41,1930,0,0,0,1,10,5,2,490,0,1534,0,278,0,164,80,122
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20011101,0,2448,0,0,0,2,8,0,0,99,0,430,0,222,-11,147,55,101
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20011201,0,5142,0,8,0,19,6,0,0,61,25,289,36,200,-139,52,-18,17
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20020101,0,5362,0,7,0,22,3,2,0,178,229,450,384,161,-117,47,-27,10
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20020201,0,4882,0,3,0,22,3,0,0,91,178,198,41,161,-106,50,-33,9
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20020301,0,4990,0,4,1,18,6,2,0,246,203,769,335,183,-200,69,-25,22
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20020401,271,2546,0,0,0,5,10,3,1,351,25,1314,21,317,-33,154,60,107
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20020501,239,1683,0,0,0,0,9,3,1,663,0,1484,0,300,11,188,84,136
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20020601,1457,113,7,0,0,0,6,3,1,483,0,1092,0,344,100,279,176,228
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20020701,2515,0,15,0,0,0,3,1,0,130,0,286,0,367,161,310,218,264
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20020801,1879,0,6,0,0,0,6,3,1,467,0,1031,0,350,150,288,199,244
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20020901,1084,189,4,0,0,0,7,0,0,109,0,483,0,344,67,270,155,213
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20021001,79,2412,0,0,0,0,5,1,1,262,0,527,0,278,6,147,68,108
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20021101,0,4369,0,3,0,16,6,0,0,89,51,375,134,178,-89,75,0,37
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20021201,0,5810,0,10,0,26,4,1,1,269,127,388,229,156,-122,29,-38,-4
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20030101,0,7366,0,20,2,30,2,0,0,30,51,115,168,122,-194,-20,-90,-55
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20030201,0,6278,0,16,0,26,1,0,0,33,51,65,94,100,-161,1,-84,-41
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20030301,0,4514,0,6,0,16,6,1,0,137,152,535,229,244,-150,85,-11,37
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20030401,68,2588,0,0,0,6,5,2,2,371,51,874,74,300,-28,152,46,99
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20030501,45,1309,0,0,0,0,11,6,2,300,0,1718,0,294,39,190,95,142
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20030601,661,285,3,0,0,0,6,1,0,132,0,428,0,339,39,250,142,196
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20030701,1506,0,2,0,0,0,12,6,2,345,0,1706,0,344,139,282,181,232
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20030801,1821,0,7,0,0,0,6,2,0,145,0,573,0,361,167,286,198,242
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20030901,553,548,0,0,0,0,6,3,0,241,0,709,0,300,56,231,135,183
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20031001,52,1940,0,0,0,1,4,1,1,254,0,506,0,294,0,172,72,122
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20031101,0,3560,0,1,0,11,6,5,3,566,0,1607,5,206,-61,103,26,64
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20031201,0,5556,0,9,0,24,5,1,0,135,25,516,66,128,-111,38,-31,4
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20040101,0,7429,0,21,3,30,3,1,0,137,152,278,339,161,-211,-21,-93,-57
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20040201,0,5662,0,11,0,26,3,0,0,51,203,192,156,161,-144,25,-50,-12
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20040301,0,3914,0,0,0,14,8,3,1,277,25,999,51,239,-83,100,14,57
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20040401,85,2240,0,0,0,2,4,1,0,193,0,483,0,306,-6,165,57,111
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20040501,420,949,0,0,0,0,11,3,2,406,0,1413,0,311,6,221,111,166
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20040601,835,147,1,0,0,0,6,2,1,277,0,748,0,333,89,255,157,206
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20040701,1430,0,2,0,0,0,7,4,2,399,0,1132,0,333,133,273,185,229
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20040801,849,133,1,0,0,0,9,3,2,399,0,1274,0,322,106,251,162,206
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20040901,866,156,0,0,0,0,1,1,0,213,0,219,0,306,67,259,155,207
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20041001,33,1679,0,0,0,1,5,2,1,262,0,617,0,256,-6,174,85,130
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20041101,0,3316,0,0,0,5,9,5,1,305,51,1277,63,183,-50,105,40,72
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20041201,0,5998,0,9,1,22,3,1,1,320,51,445,44,139,-189,26,-47,-10
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20050101,0,6722,0,15,0,28,10,6,0,244,356,1353,742,167,-167,0,-68,-34
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20050201,0,4895,0,3,0,21,7,1,0,191,127,613,91,128,-111,42,-25,8
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20050301,6,4954,0,4,0,23,5,1,0,180,25,448,107,250,-100,69,-22,23
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20050401,66,1988,0,0,0,0,3,2,0,175,0,415,0,283,11,174,64,119
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20050501,123,1249,0,0,0,0,5,1,0,183,0,452,0,294,6,201,92,147
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20050601,1887,22,13,0,0,0,3,1,0,165,0,271,0,367,122,297,193,245
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20050701,2178,0,10,0,0,0,3,2,0,218,0,525,0,400,144,303,203,253
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20050801,1937,0,7,0,0,0,4,1,0,130,0,367,0,350,161,289,202,245
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20050901,1230,153,5,0,0,0,6,3,0,185,0,680,0,350,67,270,168,219
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20051001,272,1727,0,0,0,0,4,0,0,84,0,291,0,317,11,181,91,136
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20051101,0,3596,0,3,0,11,6,1,0,183,0,485,31,211,-100,110,17,63
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20051201,0,7056,0,18,2,27,3,0,0,109,279,352,417,78,-178,-13,-76,-45
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20060101,0,4903,0,2,0,20,5,4,0,231,102,884,121,133,-78,57,-7,25
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20060201,0,5569,0,8,1,27,3,1,0,183,51,338,94,128,-211,27,-59,-16
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20060301,0,4402,0,0,0,20,10,2,0,201,76,803,96,217,-44,82,0,41
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20060401,62,1823,0,0,0,2,8,2,1,338,0,983,0,272,-11,177,72,124
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20060501,462,1185,2,0,0,0,10,2,0,183,0,810,0,344,22,209,111,160
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20060601,899,146,2,0,0,0,6,2,2,424,0,982,0,333,94,257,160,208
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20060701,2264,0,10,0,0,0,7,2,2,386,0,1078,0,372,150,301,211,256
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20060801,1726,0,2,0,0,0,6,5,4,605,0,1810,0,372,156,278,199,239
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20060901,339,486,0,0,0,0,7,4,2,307,0,1097,0,294,67,221,135,178
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20061001,92,2474,0,0,0,3,7,3,1,965,0,1686,8,294,-11,151,61,106
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20061101,0,3243,0,0,0,5,3,3,1,333,0,758,10,217,-50,111,39,75
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20061201,0,4807,0,5,0,15,7,2,1,264,76,857,84,150,-139,63,-7,28
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20070101,0,5938,0,12,0,22,4,2,1,399,51,733,110,117,-156,22,-40,-9
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20070201,0,7169,0,21,8,28,5,3,0,173,305,558,536,89,-228,-38,-108,-73
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20070301,42,3638,0,4,0,14,9,1,0,203,25,902,37,261,-94,110,15,63
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20070401,31,2919,0,1,0,9,6,3,2,368,25,1003,48,283,-56,137,36,87
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20070501,608,598,1,0,0,0,4,3,0,142,0,508,0,322,61,243,124,183
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20070601,1363,82,5,0,0,0,8,2,1,254,0,788,0,333,89,274,177,226
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20070701,1603,0,4,0,0,0,7,3,2,384,0,1063,0,344,144,283,186,235
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20070801,1819,2,6,0,0,0,13,5,3,632,0,2224,0,333,139,284,199,242
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20070901,1016,255,5,0,0,0,5,1,1,277,0,485,0,333,56,263,154,208
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20071001,395,1204,0,0,0,0,8,1,0,132,0,512,0,311,11,204,110,157
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20071101,0,4124,0,1,0,13,2,1,1,343,0,425,3,189,-72,85,6,46
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20071201,0,6165,0,12,0,29,9,2,0,201,229,901,536,111,-139,15,-47,-16
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20080101,0,6959,0,16,5,26,8,2,1,376,127,896,352,183,-200,4,-87,-41
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20080201,0,6540,0,15,2,28,10,2,0,213,229,942,580,117,-194,-6,-79,-43
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20080301,0,4966,0,3,0,22,4,0,0,114,51,478,100,161,-89,63,-17,23
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20080401,3,2373,0,0,0,1,6,2,0,152,0,626,0,278,-11,157,51,104
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20080501,71,1506,0,0,0,0,7,4,1,490,0,1177,0,289,39,190,84,137
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20080601,1182,8,1,0,0,0,8,3,2,434,0,1241,0,328,128,273,171,222
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20080701,1769,0,6,0,0,0,9,4,1,267,0,1151,0,328,139,292,188,240
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20080801,1466,0,2,0,0,0,2,1,1,284,0,384,0,322,150,277,184,230
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20080901,646,219,1,0,0,0,5,5,4,919,0,2751,0,350,89,242,152,197
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20081001,105,1999,0,0,0,1,6,2,0,241,0,689,0,300,0,168,76,122
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20081101,0,4146,0,1,0,17,3,0,0,94,0,328,3,228,-83,81,9,45
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20081201,0,7005,0,15,2,29,11,3,3,521,178,1653,435,167,-206,2,-88,-43
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20090101,0,8211,0,26,2,31,5,0,0,107,254,331,485,33,-278,-40,-124,-82
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20090201,0,5472,0,11,0,23,6,2,1,447,127,892,105,167,-161,33,-57,-12
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20090301,0,4135,0,4,0,13,8,6,3,513,51,1717,127,233,-94,96,4,50
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20090401,28,2764,0,0,0,4,12,5,2,368,51,1474,48,294,-11,142,41,92
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20090501,150,790,0,0,0,0,5,4,2,361,0,1139,0,294,44,215,109,162
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20090601,981,319,4,0,0,0,8,4,2,465,0,1391,0,339,83,252,158,205
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20090701,1067,28,0,0,0,0,7,2,0,140,0,525,0,300,139,260,173,217
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20090801,1219,99,3,0,0,0,9,3,1,282,0,1093,0,333,94,263,175,219
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20090901,458,267,0,0,0,0,2,0,0,91,0,138,0,289,89,232,146,189
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20091001,0,2651,0,0,0,1,13,6,4,376,0,1954,0,211,-17,132,63,97
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20091101,0,3082,0,0,0,3,3,1,0,152,0,323,0,217,-11,119,41,80
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20091201,0,6431,0,15,0,27,8,1,0,127,102,737,403,133,-167,6,-55,-24
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20100101,0,7277,0,21,1,29,4,0,0,102,152,272,189,83,-178,-21,-83,-52
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20100201,0,5807,0,13,0,27,5,1,0,152,229,396,470,67,-128,5,-54,-24
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20100301,0,3813,0,0,0,13,5,1,0,180,51,444,56,250,-50,105,15,60
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20100401,141,1663,0,0,0,1,6,3,1,310,0,977,0,283,0,188,77,132
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20100501,533,928,2,0,0,0,10,4,1,754,0,1727,0,328,28,218,123,170
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20100601,1170,27,1,0,0,0,13,5,3,490,0,2003,0,328,133,268,174,221
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20100701,2356,0,13,0,0,0,10,5,2,1212,0,2338,0,350,144,307,211,259
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20100801,2113,0,7,0,0,0,5,2,1,437,0,879,0,339,161,296,206,251
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20100901,514,328,1,0,0,0,6,1,0,221,0,425,0,322,78,237,142,189
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20101001,99,1523,0,0,0,0,5,1,1,279,0,563,0,306,6,193,81,137
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20101101,0,3638,0,0,0,11,3,2,1,330,0,635,0,211,-72,108,15,62
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20101201,0,7041,0,23,0,29,6,2,1,292,203,713,383,133,-150,-12,-76,-44
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20110101,0,7350,0,26,1,31,2,0,0,58,102,181,237,78,-183,-20,-88,-54
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20110201,0,5738,0,12,2,23,6,3,0,241,559,880,732,144,-211,12,-56,-22
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20110301,0,4655,0,0,0,21,7,1,0,213,25,590,34,200,-44,72,-7,33
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20110401,53,2666,0,0,0,1,13,4,0,239,0,1455,0,289,-6,141,51,96
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20110501,449,1360,2,0,0,0,8,3,1,584,0,1352,0,328,28,205,102,154
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20110601,1119,144,4,0,0,0,9,5,2,655,0,1883,0,361,106,265,166,216
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20110701,2652,0,15,0,0,0,7,3,1,587,0,1381,0,383,183,317,220,269
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20110801,1652,0,3,0,0,0,8,4,0,221,0,1002,0,344,150,282,190,236
